,w_tqqq,w_spy,w_cash,score,deviation,bands,gate_open
2020-12-02,0.39999999999999997,0.0,0.6000000000000001,0.8082843337331397,0.12089772201035776,2.0,1
2020-12-03,0.39999999999999997,0.0,0.6000000000000001,0.7941037398582177,0.1096902342070114,2.0,1
2020-12-04,0.39999999999999997,0.0,0.6000000000000001,0.7856728590696719,0.10472738438221563,2.0,1
2020-12-07,0.39999999999999997,0.0,0.6000000000000001,0.7926241086756182,0.11207682237523131,2.0,1
2020-12-08,0.39999999999999997,0.0,0.6000000000000001,0.7787924445894276,0.12382673888613427,2.0,1
2020-12-09,0.39999999999999997,0.0,0.6000000000000001,0.7883997099973094,0.12306797568799244,2.0,1
2020-12-10,0.5,0.0,0.5,0.7521751936140025,0.03903084819061342,1.0,1
2020-12-11,0.5,0.0,0.5,0.7448649440877121,0.04538666435189853,1.0,1
2020-12-14,0.5,0.0,0.5,0.7244081305305085,0.0314552135500199,1.0,1
2020-12-15,0.5,0.0,0.5,0.6958568450389099,0.04689236441727962,1.0,1
2020-12-16,0.5,0.0,0.5,0.7355398385410793,0.0721455020584596,1.0,1
2020-12-17,0.39999999999999997,0.0,0.6000000000000001,0.7438806731871841,0.0813975404028644,2.0,1
2020-12-18,0.39999999999999997,0.0,0.6000000000000001,0.755267169021935,0.092430523515036,2.0,1
2020-12-21,0.5,0.0,0.5,0.7615218609804703,0.0715405010274659,1.0,1
2020-12-22,0.5,0.0,0.5,0.6867321236752035,0.05798259128445071,1.0,1
2020-12-23,0.5,0.0,0.5,0.7046805184589905,0.05643373934388429,1.0,1
2020-12-24,0.5,0.0,0.5,0.7254795386499754,0.03357428299607923,1.0,1
2020-12-28,0.5,0.0,0.5,0.7636020674322581,0.04026137003743435,1.0,1
2020-12-29,0.5,0.0,0.5,0.7611974895007156,0.06428363313003227,1.0,1
2020-12-30,0.5,0.0,0.5,0.7323989367524827,0.06039269034549055,1.0,1
2020-12-31,0.5,0.0,0.5,0.7423488082383453,0.05520556059735093,1.0,1
2021-01-04,0.5,0.0,0.5,0.7441668193359575,0.05821947382156534,1.0,1
2021-01-05,0.6,0.0,0.4,0.6594636164367386,0.009508785780909301,0.0,1
2021-01-06,0.5,0.0,0.5,0.6929832138863055,0.03164520308792307,1.0,1
2021-01-07,0.6,0.0,0.4,0.7034208788559515,-0.01113668335532525,-0.0,1
2021-01-08,0.5,0.0,0.5,0.7660458785853338,0.056867421587878386,1.0,1
2021-01-11,0.39999999999999997,0.0,0.6000000000000001,0.7842347781701383,0.0884712293445884,2.0,1
2021-01-12,0.5,0.0,0.5,0.7308028925613116,0.03461315618610672,1.0,1
2021-01-13,0.6,0.0,0.4,0.7463166683976459,0.02435586449284255,0.0,1
2021-01-14,0.5,0.0,0.5,0.7680590117508426,0.03843488444022003,1.0,1
2021-01-15,0.6,0.0,0.4,0.7456260195569198,0.019207763022777824,0.0,1
2021-01-19,0.6,0.0,0.4,0.7196889694956287,-0.006870325880724892,-0.0,1
2021-01-20,0.5,0.0,0.5,0.7459134596753655,0.03363817823891346,1.0,1
2021-01-21,0.39999999999999997,0.0,0.6000000000000001,0.7832902268346844,0.09844141563800801,2.0,1
2021-01-22,0.39999999999999997,0.0,0.6000000000000001,0.7861494926280944,0.11669481631065781,2.0,1
2021-01-25,0.39999999999999997,0.0,0.6000000000000001,0.7712107901228339,0.09870817908779772,2.0,1
2021-01-26,0.39999999999999997,0.0,0.6000000000000001,0.7441686451824058,0.11874552591321641,2.0,1
2021-01-27,0.39999999999999997,0.0,0.6000000000000001,0.7494030721457007,0.11026126676060866,2.0,1
2021-01-28,0.6,0.0,0.4,0.5737002316345798,0.0179217377881129,0.0,1
2021-01-29,0.5,0.0,0.5,0.6254283934919386,0.02945505834431006,1.0,1
2021-02-01,0.7,0.0,0.30000000000000004,0.5936168168440457,-0.034814247211610194,-1.0,1
2021-02-02,0.5,0.0,0.5,0.6310024880326396,0.032705490117874936,1.0,1
2021-02-03,0.5,0.0,0.5,0.7203016858539532,0.07417540760928709,1.0,1
2021-02-04,0.5,0.0,0.5,0.776746783144938,0.055404719138927305,1.0,1
2021-02-05,0.39999999999999997,0.0,0.6000000000000001,0.799888019053776,0.08207461721682585,2.0,1
2021-02-08,0.39999999999999997,0.0,0.6000000000000001,0.8163070233841072,0.08566502315016145,2.0,1
2021-02-09,0.39999999999999997,0.0,0.6000000000000001,0.8118821486523053,0.09997458443546892,2.0,1
2021-02-10,0.39999999999999997,0.0,0.6000000000000001,0.8014117839844118,0.09031600110906313,2.0,1
2021-02-11,0.5,0.0,0.5,0.7922096117836706,0.07386006210654528,1.0,1
2021-02-12,0.39999999999999997,0.0,0.6000000000000001,0.8052666300682566,0.08248356038858784,2.0,1
2021-02-16,0.39999999999999997,0.0,0.6000000000000001,0.8259626073982925,0.09040590495660439,2.0,1
2021-02-17,0.5,0.0,0.5,0.8020002657374125,0.07042731173684436,1.0,1
2021-02-18,0.5,0.0,0.5,0.7996383801435508,0.04775056386651855,1.0,1
2021-02-19,0.5,0.0,0.5,0.7783653450469151,0.030012077693901462,1.0,1
2021-02-22,0.6,0.0,0.4,0.7886220889918606,0.014773391870128938,0.0,1
2021-02-23,0.7,0.0,0.30000000000000004,0.7592616321467899,-0.062102911157293605,-1.0,1
2021-02-24,0.7,0.0,0.30000000000000004,0.7684677807027306,-0.06706452139310082,-1.0,1
2021-02-25,0.7,0.0,0.30000000000000004,0.8067705713579958,-0.04212136545548639,-1.0,1
2021-02-26,0.9,0.0,0.09999999999999998,0.651023974643624,-0.13913833021580835,-3.0,1
2021-03-01,0.8,0.0,0.19999999999999996,0.6631115801840933,-0.12309320130638124,-2.0,1
2021-03-02,0.7,0.0,0.30000000000000004,0.7543597742801756,-0.049676431066995375,-1.0,1
2021-03-03,0.8,0.0,0.19999999999999996,0.7277130181786401,-0.0931141562998885,-2.0,1
2021-03-04,0.9,0.0,0.09999999999999998,0.6748807389889064,-0.16460293526084036,-3.0,1
2021-03-05,1.0,0.0,0.0,0.6418392332851793,-0.19777059575434808,-4.0,1
2021-03-08,0.9,0.0,0.09999999999999998,0.7228570543280304,-0.15318241476095618,-3.0,1
2021-03-09,1.0,0.0,0.0,0.7075148040023249,-0.2141694977872144,-4.0,1
2021-03-10,0.8,0.0,0.19999999999999996,0.7461809758288375,-0.11172905383623144,-2.0,1
2021-03-11,0.8,0.0,0.19999999999999996,0.7789147588659423,-0.10893929804197,-2.0,1
2021-03-12,0.7,0.0,0.30000000000000004,0.794690929110324,-0.03916172506874127,-1.0,1
2021-03-15,0.7,0.0,0.30000000000000004,0.8204719902174871,-0.05318608845067707,-1.0,1
2021-03-16,0.6,0.0,0.4,0.8336274309006321,-0.013014004816923608,-0.0,1
2021-03-17,0.6,0.0,0.4,0.8372234181204252,0.012126947667644439,0.0,1
2021-03-18,0.5,0.0,0.5,0.8438567944114342,0.03256268141401719,1.0,1
2021-03-19,0.7,0.0,0.30000000000000004,0.8020381052060296,-0.05136445019595304,-1.0,1
2021-03-22,0.7,0.0,0.30000000000000004,0.812861901251857,-0.02936712568557165,-1.0,1
2021-03-23,0.5,0.0,0.5,0.8463649302888379,0.02560341135569355,1.0,1
2021-03-24,0.6,0.0,0.4,0.8175105329664213,0.01560125037259441,0.0,1
2021-03-25,0.7,0.0,0.30000000000000004,0.7971361332992055,-0.02867007286655554,-1.0,1
2021-03-26,0.7,0.0,0.30000000000000004,0.8198915038139537,-0.03225261323389861,-1.0,1
2021-03-29,0.6,0.0,0.4,0.8369499957567407,0.010820798654623154,0.0,1
2021-03-30,0.6,0.0,0.4,0.8010619866561847,0.015112187830971902,0.0,1
2021-03-31,0.6,0.0,0.4,0.8187510939061958,0.0035562326523221888,0.0,1
2021-04-01,0.5,0.0,0.5,0.8201697894317892,0.044445570413857105,1.0,1
2021-04-05,0.39999999999999997,0.0,0.6000000000000001,0.851083725514636,0.08775799423055775,2.0,1
2021-04-06,0.29999999999999993,0.0,0.7000000000000001,0.8411425651225647,0.1415032685058546,3.0,1
2021-04-07,0.39999999999999997,0.0,0.6000000000000001,0.8305366736989596,0.12315755790585992,2.0,1
2021-04-08,0.39999999999999997,0.0,0.6000000000000001,0.8424817124000857,0.12118871749950388,2.0,1
2021-04-09,0.29999999999999993,0.0,0.7000000000000001,0.8431784665519434,0.1433532579858796,3.0,1
2021-04-12,0.29999999999999993,0.0,0.7000000000000001,0.8463500625111884,0.15375714688921205,3.0,1
2021-04-13,0.29999999999999993,0.0,0.7000000000000001,0.8403665720084238,0.13802185483651486,3.0,1
2021-04-14,0.29999999999999993,0.0,0.7000000000000001,0.8403052594386139,0.1651149493362063,3.0,1
2021-04-15,0.39999999999999997,0.0,0.6000000000000001,0.8323136949797267,0.11610041879723099,2.0,1
2021-04-16,0.29999999999999993,0.0,0.7000000000000001,0.8373471673913494,0.1549311868885408,3.0,1
2021-04-19,0.29999999999999993,0.0,0.7000000000000001,0.8408289128141412,0.14412891129418948,3.0,1
2021-04-20,0.39999999999999997,0.0,0.6000000000000001,0.8186491662836405,0.10037537457813217,2.0,1
2021-04-21,0.5,0.0,0.5,0.7891426326777823,0.06803475395845116,1.0,1
2021-04-22,0.39999999999999997,0.0,0.6000000000000001,0.8120004757424274,0.08460460710125828,2.0,1
2021-04-23,0.5,0.0,0.5,0.7846380798688949,0.03496833592294246,1.0,1
2021-04-26,0.5,0.0,0.5,0.8110054164864374,0.0613389509415474,1.0,1
2021-04-27,0.5,0.0,0.5,0.8052436236295267,0.07060176432652687,1.0,1
2021-04-28,0.5,0.0,0.5,0.8051280178108261,0.045896151748764824,1.0,1
2021-04-29,0.6,0.0,0.4,0.8083882835168192,0.024733968820369157,0.0,1
2021-04-30,0.5,0.0,0.5,0.8015388886575061,0.026082309231537648,1.0,1
2021-05-03,0.6,0.0,0.4,0.7815152657857004,0.001311449307721313,0.0,1
2021-05-04,0.6,0.0,0.4,0.786087628489465,-0.01699601692109609,-0.0,1
2021-05-05,0.7,0.0,0.30000000000000004,0.7616498070568052,-0.06831611498677426,-1.0,1
2021-05-06,0.8,0.0,0.19999999999999996,0.7680115324541706,-0.07788876704379555,-2.0,1
2021-05-07,0.7,0.0,0.30000000000000004,0.7855281467841232,-0.05593412972033551,-1.0,1
2021-05-10,0.7,0.0,0.30000000000000004,0.8175396865374175,-0.03126007765244421,-1.0,1
2021-05-11,0.8,0.0,0.19999999999999996,0.7605484156155827,-0.0994962772684379,-2.0,1
2021-05-12,0.8,0.0,0.19999999999999996,0.7212997485511717,-0.09765497471227969,-2.0,1
2021-05-13,0.9,0.0,0.09999999999999998,0.6410168772551786,-0.15903104398946,-3.0,1
2021-05-14,0.9,0.0,0.09999999999999998,0.7061937299595171,-0.1325317534749051,-3.0,1
2021-05-17,0.7,0.0,0.30000000000000004,0.7932239426252518,-0.06902067162416725,-1.0,1
2021-05-18,0.8,0.0,0.19999999999999996,0.7758444183451726,-0.07829386459202137,-2.0,1
2021-05-19,0.8,0.0,0.19999999999999996,0.7405149570672798,-0.09141879359168548,-2.0,1
2021-05-20,0.8,0.0,0.19999999999999996,0.7279223396134692,-0.08067745479891164,-2.0,1
2021-05-21,0.6,0.0,0.4,0.7608940696661571,-0.02412568451777053,-0.0,1
2021-05-24,0.7,0.0,0.30000000000000004,0.77402279073704,-0.034186486440731745,-1.0,1
2021-05-25,0.6,0.0,0.4,0.8114100977502198,0.01925187654025029,0.0,1
2021-05-26,0.5,0.0,0.5,0.8008325797166527,0.028317357055929637,1.0,1
2021-05-27,0.5,0.0,0.5,0.8288458594279082,0.0417933710235423,1.0,1
2021-05-28,0.5,0.0,0.5,0.8392355490294278,0.033886169120351584,1.0,1
2021-06-01,0.5,0.0,0.5,0.8358400655864675,0.046660473538500113,1.0,1
2021-06-02,0.5,0.0,0.5,0.8162754717858176,0.038741952760988685,1.0,1
2021-06-03,0.5,0.0,0.5,0.8217460630228421,0.04320119863178573,1.0,1
2021-06-04,0.6,0.0,0.4,0.8106551896049407,0.010533582778037509,0.0,1
2021-06-07,0.5,0.0,0.5,0.8375397281068571,0.06089044537688326,1.0,1
2021-06-08,0.5,0.0,0.5,0.8358175972647048,0.0696769193775324,1.0,1
2021-06-09,0.5,0.0,0.5,0.8218392413487322,0.06599808513120986,1.0,1
2021-06-10,0.5,0.0,0.5,0.8021463175748519,0.06203077235442778,1.0,1
2021-06-11,0.39999999999999997,0.0,0.6000000000000001,0.8255461707878774,0.08355125810166197,2.0,1
2021-06-14,0.39999999999999997,0.0,0.6000000000000001,0.8320661554612921,0.08181459835608829,2.0,1
2021-06-15,0.39999999999999997,0.0,0.6000000000000001,0.8201928836705542,0.10321237532048966,2.0,1
2021-06-16,0.5,0.0,0.5,0.8052745732222717,0.07440934871315985,1.0,1
2021-06-17,0.5,0.0,0.5,0.7814509408607931,0.054346950629001745,1.0,1
2021-06-18,0.39999999999999997,0.0,0.6000000000000001,0.7864591288674075,0.08303512751000253,2.0,1
2021-06-21,0.5,0.0,0.5,0.7264118382057316,0.05097793945128282,1.0,1
2021-06-22,0.5,0.0,0.5,0.7820079279829489,0.06214006132995076,1.0,1
2021-06-23,0.39999999999999997,0.0,0.6000000000000001,0.8030599395122406,0.08449794481693518,2.0,1
2021-06-24,0.39999999999999997,0.0,0.6000000000000001,0.8062642029977201,0.07929427394464206,2.0,1
2021-06-25,0.39999999999999997,0.0,0.6000000000000001,0.8152496205102228,0.09148148918714893,2.0,1
2021-06-28,0.39999999999999997,0.0,0.6000000000000001,0.8213907970814631,0.08009979279791235,2.0,1
2021-06-29,0.39999999999999997,0.0,0.6000000000000001,0.8188108747213411,0.10861555728288064,2.0,1
2021-06-30,0.39999999999999997,0.0,0.6000000000000001,0.8129608933682132,0.11024894744118541,2.0,1
2021-07-01,0.39999999999999997,0.0,0.6000000000000001,0.8135640473783496,0.0953050175604675,2.0,1
2021-07-02,0.39999999999999997,0.0,0.6000000000000001,0.8189879329714627,0.08437624007362898,2.0,1
2021-07-06,0.39999999999999997,0.0,0.6000000000000001,0.8249604546842383,0.11001619645709027,2.0,1
2021-07-07,0.39999999999999997,0.0,0.6000000000000001,0.7970594681420066,0.11343766404079059,2.0,1
2021-07-08,0.39999999999999997,0.0,0.6000000000000001,0.8009929638263955,0.10890409791897415,2.0,1
2021-07-09,0.39999999999999997,0.0,0.6000000000000001,0.7454795085268372,0.07956025197078787,2.0,1
2021-07-12,0.39999999999999997,0.0,0.6000000000000001,0.80129381631343,0.0882203637799912,2.0,1
2021-07-13,0.39999999999999997,0.0,0.6000000000000001,0.8019677558891617,0.09195661316877213,2.0,1
2021-07-14,0.39999999999999997,0.0,0.6000000000000001,0.7869537231955,0.08304286956092777,2.0,1
2021-07-15,0.39999999999999997,0.0,0.6000000000000001,0.7994529406507921,0.07944040329969848,2.0,1
2021-07-16,0.5,0.0,0.5,0.7843525601978275,0.048626091282921946,1.0,1
2021-07-19,0.6,0.0,0.4,0.7554669821346912,0.01771862677993763,0.0,1
2021-07-20,0.6,0.0,0.4,0.6802780486594413,-0.011544930001021414,-0.0,1
2021-07-21,0.6,0.0,0.4,0.7268715433284395,0.015253672639702787,0.0,1
2021-07-22,0.5,0.0,0.5,0.7662243968532123,0.03267939937609343,1.0,1
2021-07-23,0.5,0.0,0.5,0.7714528525550876,0.047517373964165444,1.0,1
2021-07-26,0.5,0.0,0.5,0.7859679627067925,0.07435741240860572,1.0,1
2021-07-27,0.5,0.0,0.5,0.7813334405222053,0.07057968615936083,1.0,1
2021-07-28,0.5,0.0,0.5,0.7455147818568656,0.03118418844784343,1.0,1
2021-07-29,0.5,0.0,0.5,0.7692928806015181,0.03799410466571285,1.0,1
2021-07-30,0.5,0.0,0.5,0.7830663241018728,0.03817665279831717,1.0,1
2021-08-02,0.6,0.0,0.4,0.7712693445244501,0.018620615631744775,0.0,1
2021-08-03,0.6,0.0,0.4,0.7467454698543089,0.015982209716866702,0.0,1
2021-08-04,0.5,0.0,0.5,0.7757657723486043,0.031067344463242108,1.0,1
2021-08-05,0.5,0.0,0.5,0.7771202187572009,0.03364217326421093,1.0,1
2021-08-06,0.5,0.0,0.5,0.7929553149585397,0.048583089332201235,1.0,1
2021-08-09,0.5,0.0,0.5,0.8130661146937177,0.03207894404501488,1.0,1
2021-08-10,0.5,0.0,0.5,0.8049173745893609,0.03509966092004135,1.0,1
2021-08-11,0.6,0.0,0.4,0.8036525449484443,0.017934941468986,0.0,1
2021-08-12,0.6,0.0,0.4,0.815895224737213,0.011303525117566382,0.0,1
2021-08-13,0.6,0.0,0.4,0.8247856430970396,0.019120592583763862,0.0,1
2021-08-16,0.6,0.0,0.4,0.8232298498448477,0.024863098145631035,0.0,1
2021-08-17,0.6,0.0,0.4,0.8053820509133317,0.02098771161481916,0.0,1
2021-08-18,0.6,0.0,0.4,0.7667789945422308,-0.008497558792106119,-0.0,1
2021-08-19,0.7,0.0,0.30000000000000004,0.6970814400285418,-0.037483855828983614,-1.0,1
2021-08-20,0.6,0.0,0.4,0.7003594707040334,-0.023614829258848613,-0.0,1
2021-08-23,0.6,0.0,0.4,0.7606509698529855,0.006835887395082452,0.0,1
2021-08-24,0.5,0.0,0.5,0.7903087397021124,0.04985441644928912,1.0,1
2021-08-25,0.5,0.0,0.5,0.7873117328937816,0.056073175468679404,1.0,1
2021-08-26,0.5,0.0,0.5,0.7949951995948692,0.053636866482586365,1.0,1
2021-08-27,0.5,0.0,0.5,0.7521234176102108,0.033422489783990095,1.0,1
2021-08-30,0.5,0.0,0.5,0.7996569247673638,0.058826541916414676,1.0,1
2021-08-31,0.39999999999999997,0.0,0.6000000000000001,0.8022723519348548,0.08709991410863549,2.0,1
2021-09-01,0.39999999999999997,0.0,0.6000000000000001,0.794042993956822,0.07839242363475929,2.0,1
2021-09-02,0.39999999999999997,0.0,0.6000000000000001,0.7969858508274342,0.07861587307359352,2.0,1
2021-09-03,0.5,0.0,0.5,0.7895428681874579,0.07254149395705256,1.0,1
2021-09-07,0.39999999999999997,0.0,0.6000000000000001,0.7982887262872969,0.07641140938431379,2.0,1
2021-09-08,0.39999999999999997,0.0,0.6000000000000001,0.7688832186787894,0.07512117696993048,2.0,1
2021-09-09,0.5,0.0,0.5,0.7746032901656199,0.05833082386840904,1.0,1
2021-09-10,0.5,0.0,0.5,0.7562152774090345,0.041692145413258164,1.0,1
2021-09-13,0.6,0.0,0.4,0.7189457815787973,0.014787915192073564,0.0,1
2021-09-14,0.6,0.0,0.4,0.7513337420416994,0.009643068986409098,0.0,1
2021-09-15,0.6,0.0,0.4,0.7470013577227466,-0.0013351211782045569,-0.0,1
2021-09-16,0.6,0.0,0.4,0.7753567481876393,0.01607385773412906,0.0,1
2021-09-17,0.6,0.0,0.4,0.7662070940476573,0.011938045987754942,0.0,1
2021-09-20,0.7,0.0,0.30000000000000004,0.7224357088271837,-0.02732563702483104,-1.0,1
2021-09-21,0.8,0.0,0.19999999999999996,0.6391813373299281,-0.08643885755297043,-2.0,1
2021-09-22,0.8,0.0,0.19999999999999996,0.6587461630738682,-0.08270485243621728,-2.0,1
2021-09-23,0.7,0.0,0.30000000000000004,0.7255565658197348,-0.054027128869172936,-1.0,1
2021-09-24,0.7,0.0,0.30000000000000004,0.7817096772384193,-0.02708408525191286,-1.0,1
2021-09-27,0.6,0.0,0.4,0.7988111441494089,-0.024603378252109676,-0.0,1
2021-09-28,0.7,0.0,0.30000000000000004,0.7779405464773491,-0.045921574794777986,-1.0,1
2021-09-29,0.8,0.0,0.19999999999999996,0.6784527395484178,-0.11847704782106505,-2.0,1
2021-09-30,0.8,0.0,0.19999999999999996,0.6948189624436708,-0.11710506812978394,-2.0,1
2021-10-01,0.8,0.0,0.19999999999999996,0.6773094008284813,-0.11911129966163658,-2.0,1
2021-10-04,0.8,0.0,0.19999999999999996,0.7249670798420066,-0.09562143633824782,-2.0,1
2021-10-05,0.9,0.0,0.09999999999999998,0.6830164335961335,-0.1413143906177735,-3.0,1
2021-10-06,0.8,0.0,0.19999999999999996,0.7251278457648813,-0.09903215235870244,-2.0,1
2021-10-07,0.7,0.0,0.30000000000000004,0.7393225029802748,-0.0729894976952884,-1.0,1
2021-10-08,0.7,0.0,0.30000000000000004,0.7743532160021379,-0.04106240138973105,-1.0,1
2021-10-11,0.7,0.0,0.30000000000000004,0.7846483195819465,-0.04944053602541243,-1.0,1
2021-10-12,0.7,0.0,0.30000000000000004,0.7524025600230632,-0.06335947971218003,-1.0,1
2021-10-13,0.7,0.0,0.30000000000000004,0.7461153427657962,-0.06567472150217546,-1.0,1
2021-10-14,0.7,0.0,0.30000000000000004,0.7735742053455569,-0.036165634212026454,-1.0,1
2021-10-15,0.6,0.0,0.4,0.8159457289572009,0.022583031031408796,0.0,1
2021-10-18,0.5,0.0,0.5,0.8298659732910726,0.04415627794073851,1.0,1
2021-10-19,0.5,0.0,0.5,0.8299267143152651,0.07287448672877472,1.0,1
2021-10-20,0.39999999999999997,0.0,0.6000000000000001,0.8392823539141121,0.09258464305126668,2.0,1
2021-10-21,0.39999999999999997,0.0,0.6000000000000001,0.8404937785188417,0.08713477206491138,2.0,1
2021-10-22,0.39999999999999997,0.0,0.6000000000000001,0.8484725226964219,0.1051007909530064,2.0,1
2021-10-25,0.39999999999999997,0.0,0.6000000000000001,0.8396882145083042,0.07733009215003417,2.0,1
2021-10-26,0.39999999999999997,0.0,0.6000000000000001,0.842350212446302,0.10664544876176829,2.0,1
2021-10-27,0.39999999999999997,0.0,0.6000000000000001,0.8296574306496057,0.10853661689829863,2.0,1
2021-10-28,0.39999999999999997,0.0,0.6000000000000001,0.8055868904318025,0.10807150025448164,2.0,1
2021-10-29,0.29999999999999993,0.0,0.7000000000000001,0.8184574166644248,0.1324415540057038,3.0,1
2021-11-01,0.29999999999999993,0.0,0.7000000000000001,0.8194982661204971,0.1372530840157078,3.0,1
2021-11-02,0.29999999999999993,0.0,0.7000000000000001,0.815454572966784,0.13283669116201402,3.0,1
2021-11-03,0.29999999999999993,0.0,0.7000000000000001,0.8179529176295381,0.13353966768884362,3.0,1
2021-11-04,0.29999999999999993,0.0,0.7000000000000001,0.832826673270653,0.15396667685991794,3.0,1
2021-11-05,0.19999999999999996,0.0,0.8,0.8220318355165391,0.18018840667495728,4.0,1
2021-11-08,0.29999999999999993,0.0,0.7000000000000001,0.7984852963032457,0.16710404308621052,3.0,1
2021-11-09,0.29999999999999993,0.0,0.7000000000000001,0.7855051288259643,0.14460924583885926,3.0,1
2021-11-10,0.39999999999999997,0.0,0.6000000000000001,0.7724391166047111,0.10502212290877111,2.0,1
2021-11-11,0.5,0.0,0.5,0.7568773493179931,0.04521356646908292,1.0,1
2021-11-12,0.5,0.0,0.5,0.7747657720846965,0.044384435521544585,1.0,1
2021-11-15,0.5,0.0,0.5,0.8027965834329868,0.06719906958161648,1.0,1
2021-11-16,0.5,0.0,0.5,0.7993767522924734,0.05813346968009481,1.0,1
2021-11-17,0.5,0.0,0.5,0.802826727606246,0.07111482708912287,1.0,1
2021-11-18,0.5,0.0,0.5,0.788654667211799,0.06340340989543347,1.0,1
2021-11-19,0.39999999999999997,0.0,0.6000000000000001,0.7831621180438532,0.08594209086559967,2.0,1
2021-11-22,0.39999999999999997,0.0,0.6000000000000001,0.7769924494323935,0.0921253045438688,2.0,1
2021-11-23,0.5,0.0,0.5,0.7582489792254005,0.046053897565671464,1.0,1
2021-11-24,0.6,0.0,0.4,0.7560542430723992,0.024969655609957897,0.0,1
2021-11-26,0.5,0.0,0.5,0.7714731855140169,0.027521430938616698,1.0,1
2021-11-29,0.7,0.0,0.30000000000000004,0.6185822721453583,-0.03147811983003668,-1.0,1
2021-11-30,0.6,0.0,0.4,0.6951398827018561,0.023847807577952462,0.0,1
2021-12-01,0.6,0.0,0.4,0.6274945548727902,-0.022136389137986767,-0.0,1
2021-12-02,0.7,0.0,0.30000000000000004,0.5818768314622719,-0.07129636427137054,-1.0,1
2021-12-03,0.7,0.0,0.30000000000000004,0.6238021058456099,-0.052166420415169834,-1.0,1
2021-12-06,0.8,0.0,0.19999999999999996,0.5879860982183662,-0.09440053900000545,-2.0,1
2021-12-07,0.7,0.0,0.30000000000000004,0.6374967357338767,-0.06845139830619118,-1.0,1
2021-12-08,0.6,0.0,0.4,0.7516837725649491,0.016296933010887305,0.0,1
2021-12-09,0.5,0.0,0.5,0.7947339950603426,0.029373853875439337,1.0,1
2021-12-10,0.6,0.0,0.4,0.7606353878453155,-0.01607563005108603,-0.0,1
2021-12-13,0.6,0.0,0.4,0.8213568893932416,0.01221219269164453,0.0,1
2021-12-14,0.7,0.0,0.30000000000000004,0.7878556879252199,-0.029787054202452867,-1.0,1
2021-12-15,0.7,0.0,0.30000000000000004,0.7520656861318824,-0.05583349123078518,-1.0,1
2021-12-16,0.6,0.0,0.4,0.8141001541402811,0.007572210983584737,0.0,1
2021-12-17,0.7,0.0,0.30000000000000004,0.7815060607386543,-0.06479384003448307,-1.0,1
2021-12-20,0.7,0.0,0.30000000000000004,0.7558919553719581,-0.07245943173139502,-1.0,1
2021-12-21,0.8,0.0,0.19999999999999996,0.7215058921657648,-0.09158100937286395,-2.0,1
2021-12-22,0.7,0.0,0.30000000000000004,0.7759691357599307,-0.026336373149947634,-1.0,1
2021-12-23,0.6,0.0,0.4,0.8219028925258459,0.010628919293752759,0.0,1
2021-12-27,0.5,0.0,0.5,0.8365036673547205,0.036176756864084725,1.0,1
2021-12-28,0.39999999999999997,0.0,0.6000000000000001,0.8448270781897379,0.08145700412005996,2.0,1
2021-12-29,0.5,0.0,0.5,0.8406536702974253,0.06856001954064972,1.0,1
2021-12-30,0.5,0.0,0.5,0.8460055486308818,0.06435713162527112,1.0,1
2021-12-31,0.5,0.0,0.5,0.8349750591693628,0.049707508627714114,1.0,1
2022-01-03,0.5,0.0,0.5,0.8274633427791089,0.027552907129289927,1.0,1
2022-01-04,0.5,0.0,0.5,0.8361388335353873,0.05037678727644157,1.0,1
2022-01-05,0.6,0.0,0.4,0.8189032070031096,0.006197040594467573,0.0,1
2022-01-06,0.8,0.0,0.19999999999999996,0.7526197440438032,-0.08127623209822654,-2.0,1
2022-01-07,0.8,0.0,0.19999999999999996,0.7486939988474779,-0.07789097621382868,-2.0,1
2022-01-10,0.8,0.0,0.19999999999999996,0.7556317541533558,-0.10294015240943366,-2.0,1
2022-01-11,0.8,0.0,0.19999999999999996,0.7468147023860231,-0.09318374239930438,-2.0,1
2022-01-12,0.7,0.0,0.30000000000000004,0.7698183115283735,-0.05052718122709754,-1.0,1
2022-01-13,0.7,0.0,0.30000000000000004,0.7825196410880063,-0.038856765792484094,-1.0,1
2022-01-14,0.8,0.0,0.19999999999999996,0.7176078431270431,-0.10176786646519409,-2.0,1
2022-01-18,0.8,0.0,0.19999999999999996,0.7434810223842484,-0.08546618643855286,-2.0,1
2022-01-19,0.9,0.0,0.09999999999999998,0.6523213487122884,-0.1466518827362383,-3.0,1
2022-01-20,0.9,0.0,0.09999999999999998,0.609410393698539,-0.1716879227700202,-3.0,1
2022-01-21,1.0,0.0,0.0,0.5673397776216359,-0.1953656637573019,-4.0,1
2022-01-24,1.0,0.0,0.0,0.5034643166232752,-0.25135738294147647,-5.0,1
2022-01-25,0.0,0.0,1.0,0.4962942622496107,-0.22764307527467786,-5.0,0
2022-01-26,0.0,0.0,1.0,0.4635288270138364,-0.2681645064649423,-5.0,0
2022-01-27,0.0,0.0,1.0,0.471504201081856,-0.2528396623201975,-5.0,0
2022-01-28,0.0,0.0,1.0,0.47247691829772975,-0.25745636516219184,-5.0,0
2022-01-31,0.9,0.0,0.09999999999999998,0.5531335748482938,-0.17125492245151075,-3.0,1
2022-02-01,0.8,0.0,0.19999999999999996,0.6265927701894746,-0.07649923773387812,-2.0,1
