,vix,vix_ma,irx,irx_delta,curve_slope,spy_sma,spy_above_sma,qqq_mom,score_vix_level,score_vix_trend,score_rate_easing,score_trend,score_momentum,score_curve,composite
2020-04-24,35.93000030517578,45.722500228881835,0.10000000149011612,-1.4199999794363976,0.26399999111890793,273.60264556884766,0,0.13224069141649686,0,1,1,0,1,1,4.0
2020-04-27,33.290000915527344,44.11000022888184,0.09300000220537186,-1.4349999949336052,0.30799999088048935,273.5672853088379,0,0.1403297385445832,0,1,1,0,1,1,4.0
2020-04-28,33.56999969482422,42.93450012207031,0.08500000089406967,-1.4249999895691872,0.2839999869465828,273.5197930908203,0,0.11668500634860801,0,1,1,0,1,1,4.0
2020-04-29,31.229999542236328,41.81900005340576,0.09000000357627869,-1.4280000030994415,0.2719999849796295,273.50622787475584,0,0.16531230608630376,0,1,1,0,1,1,4.0
2020-04-30,34.150001525878906,40.673500061035156,0.09000000357627869,-1.4479999840259552,0.2549999952316284,273.4845050048828,0,0.16859480669850058,0,1,1,0,1,1,4.0
2020-05-01,37.189998626708984,39.9875,0.09300000220537186,-1.4269999787211418,0.2759999856352806,273.4366705322266,0,0.14060799588514983,0,1,1,0,1,1,4.0
2020-05-04,35.970001220703125,39.44600009918213,0.09000000357627869,-1.4399999678134918,0.2680000066757202,273.38748764038087,0,0.13579081346566824,0,1,1,0,1,1,4.0
2020-05-05,33.61000061035156,38.86450004577637,0.10999999940395355,-1.4080000072717667,0.2589999884366989,273.35786041259763,0,0.1557432026853265,0,1,1,0,1,1,4.0
2020-05-06,34.119998931884766,38.235499954223634,0.1080000028014183,-1.4119999781250954,0.26900000125169754,273.31601303100587,0,0.18596044814653356,0,1,1,0,1,1,4.0
2020-05-07,31.440000534057617,37.64000005722046,0.0949999988079071,-1.4429999887943268,0.20100000500679016,273.2802900695801,0,0.20427100275093957,0,1,1,0,1,1,4.0
2020-05-08,27.979999542236328,36.95550012588501,0.0949999988079071,-1.4399999678134918,0.23100000619888306,273.26006332397463,0,0.22738217073724565,1,1,1,0,1,1,5.0
2020-05-11,27.56999969482422,36.275500202178954,0.10499999672174454,-1.4399999603629112,0.25300001353025436,273.246629486084,0,0.23681434985303462,1,1,1,0,1,1,5.0
2020-05-12,33.040000915527344,36.03950033187866,0.12300000339746475,-1.4119999632239342,0.21200000494718552,273.1973027038574,0,0.2544514206498376,0,1,1,0,1,1,4.0
2020-05-13,35.279998779296875,35.76150026321411,0.11500000208616257,-1.4199999645352364,0.19999999552965164,273.12716232299806,0,0.22530312264314567,0,1,1,0,1,1,4.0
2020-05-14,32.61000061035156,35.38650026321411,0.10499999672174454,-1.4379999861121178,0.19500001519918442,273.0758609008789,0,0.22195364112761595,0,1,1,0,1,1,4.0
2020-05-15,31.889999389648438,35.07350015640259,0.10300000011920929,-1.4349999874830246,0.20499999821186066,273.0454708862305,0,0.21764895245195337,0,1,1,0,1,1,4.0
2020-05-18,29.299999237060547,34.34700002670288,0.10499999672174454,-1.4130000099539757,0.27299999445676804,273.0668829345703,0,0.25314395887269914,1,1,1,0,1,1,5.0
2020-05-19,30.530000686645508,33.60300006866455,0.11800000071525574,-1.3850000202655792,0.22999998927116394,273.08441604614256,0,0.27146722762982023,0,1,1,0,1,1,4.0
2020-05-20,27.989999771118164,32.90350008010864,0.11800000071525574,-1.3720000088214874,0.2120000123977661,273.1645755004883,0,0.28344761400483964,1,1,1,0,1,1,5.0
2020-05-21,29.530000686645508,32.31100006103516,0.10999999940395355,-1.3680000454187393,0.23000000417232513,273.21729919433596,0,0.27515031328490136,1,1,1,0,1,1,5.0
2020-05-22,28.15999984741211,31.92250003814697,0.10999999940395355,-1.2849999815225601,0.22300000488758087,273.2718272399902,0,0.29943624644888356,1,1,1,0,1,1,5.0
2020-05-26,28.010000228881836,31.658500003814698,0.11800000071525574,-1.1120000183582306,0.2330000102519989,273.3175131225586,1,0.2965826680677812,1,1,1,1,1,1,6.0
2020-05-27,27.6200008392334,31.361000061035156,0.13500000536441803,-0.9999999850988388,0.20799998939037323,273.3927041625977,1,0.30858002623135317,1,1,1,1,1,1,6.0
2020-05-28,28.59000015258789,31.229000091552734,0.1379999965429306,-0.7799999862909317,0.20799998939037323,273.4813888549805,1,0.31771478684799215,1,1,1,1,1,1,6.0
2020-05-29,27.510000228881836,30.89700002670288,0.12800000607967377,-0.5470000058412552,0.1759999841451645,273.55600143432616,1,0.331425741945929,1,1,1,1,1,1,6.0
2020-06-01,28.229999542236328,30.449000072479247,0.12800000607967377,-0.4670000225305557,0.17399998009204865,273.675418548584,1,0.35706861121083344,1,1,1,1,1,1,6.0
2020-06-02,26.84000015258789,29.992500019073486,0.14499999582767487,-0.26999999582767487,0.17499999701976776,273.80306854248045,1,0.396929467351401,1,1,1,1,1,1,6.0
2020-06-03,25.65999984741211,29.594999980926513,0.14800000190734863,-0.18200001120567322,0.2290000021457672,273.93055374145507,1,0.36478544578107774,1,1,1,1,1,1,6.0
2020-06-04,25.809999465942383,29.179500007629393,0.14000000059604645,-0.2499999850988388,0.2640000134706497,274.03851974487304,1,0.34521531974492903,1,1,1,1,1,1,6.0
2020-06-05,24.520000457763672,28.8335000038147,0.14499999582767487,-0.22300000488758087,0.3310000151395798,274.19330154418947,1,0.3610734148505623,1,1,1,1,1,1,6.0
2020-06-08,25.809999465942383,28.725,0.15299999713897705,-0.12000000476837158,0.3009999990463257,274.3551429748535,1,0.34564834744285067,1,1,1,1,1,1,6.0
2020-06-09,27.56999969482422,28.725,0.16500000655651093,-0.07799999415874481,0.2409999817609787,274.50631484985354,1,0.3397828824733389,1,1,1,1,1,1,6.0
2020-06-10,27.56999969482422,28.451499938964844,0.16500000655651093,-0.019999995827674866,0.1720000058412552,274.6832504272461,1,0.3540139047285078,1,1,1,1,1,1,6.0
2020-06-11,40.790000915527344,28.727000045776368,0.15299999713897705,-0.012000009417533875,0.14899998903274536,274.761404876709,1,0.29440511938231273,0,0,1,1,1,1,4.0
2020-06-12,36.09000015258789,28.901000022888184,0.15000000596046448,0.14700000593438745,0.17800000309944153,274.86121948242186,1,0.29701103762693504,0,0,1,1,1,1,4.0
2020-06-15,34.400001525878906,29.026500129699706,0.1550000011920929,0.18300000205636024,0.1730000078678131,274.96494522094724,1,0.3183985267198237,0,0,1,1,1,1,4.0
2020-06-16,33.66999816894531,29.245000076293945,0.1599999964237213,0.19299999624490738,0.1899999976158142,275.07913360595705,1,0.33301069023739105,0,0,1,1,1,1,4.0
2020-06-17,33.470001220703125,29.392000102996825,0.16500000655651093,0.20500000566244125,0.17399998009204865,275.1879348754883,1,0.318083109740815,0,0,1,1,1,1,4.0
2020-06-18,32.939998626708984,29.639500045776366,0.14000000059604645,0.1730000004172325,0.18800000846385956,275.3050273132324,1,0.31670988509991527,0,0,1,1,1,1,4.0
2020-06-19,35.119998931884766,29.91899995803833,0.14300000667572021,0.21300000697374344,0.18399998545646667,275.3989945983887,1,0.30436422835681065,0,0,1,1,1,1,4.0
2020-06-22,31.770000457763672,30.09949998855591,0.14000000059604645,0.24499999731779099,0.19500000774860382,275.4849935913086,1,0.32196724414532296,0,0,1,1,1,1,4.0
2020-06-23,31.3700008392334,30.267500019073488,0.14000000059604645,0.1979999989271164,0.1849999874830246,275.57655380249025,1,0.3331755151595861,0,0,1,1,1,1,4.0
2020-06-24,33.84000015258789,30.57849998474121,0.13500000536441803,0.12200000509619713,0.1810000091791153,275.63068756103513,1,0.3284970924176742,0,0,1,1,1,1,4.0
2020-06-25,32.220001220703125,30.760000038146973,0.12999999523162842,0.09999999590218067,0.19699999690055847,275.7001873779297,1,0.3349354124933077,0,0,1,1,1,1,4.0
2020-06-26,34.72999954223633,31.121000003814697,0.13300000131130219,0.07000000029802322,0.16599999368190765,275.72639205932614,1,0.2984484935493854,0,0,1,1,1,1,4.0
2020-06-29,31.780000686645508,31.298500061035156,0.125,0.06000000238418579,0.15700000524520874,275.76824829101565,1,0.31092378948931465,0,0,1,1,1,1,4.0
2020-06-30,30.43000030517578,31.47800006866455,0.13500000536441803,0.07700000703334808,0.15399999916553497,275.8290138244629,1,0.31882255915645485,0,1,1,1,1,1,5.0
2020-07-01,28.6200008392334,31.626000118255615,0.12999999523162842,0.06999999657273293,0.18299999833106995,275.9039596557617,1,0.328949025454764,1,1,1,1,1,1,6.0
2020-07-02,27.68000030517578,31.719500160217287,0.13300000131130219,0.004999995231628418,0.16099999845027924,275.98336044311526,1,0.32797451420146584,1,1,1,1,1,1,6.0
2020-07-06,27.940000534057617,31.890500164031984,0.12800000607967377,-0.056999996304512024,0.17900000512599945,276.0841972351074,1,0.36339959715577286,1,1,1,1,1,1,6.0
2020-07-07,29.43000030517578,32.07150020599365,0.14000000059604645,-0.06999999284744263,0.15300001204013824,276.170029296875,1,0.3635715710480749,1,1,1,1,1,1,6.0
2020-07-08,28.079999923706055,32.097000217437746,0.13500000536441803,-0.06499999761581421,0.15600000321865082,276.2733787536621,1,0.3746479077609022,1,1,1,1,1,1,6.0
2020-07-09,29.260000228881836,32.18150024414062,0.12300000339746475,-0.04200000315904617,0.1509999856352806,276.3687373352051,1,0.3725495684512383,1,1,1,1,1,1,6.0
2020-07-10,27.290000915527344,31.506500244140625,0.11999999731779099,0.004999995231628418,0.17800001055002213,276.4895544433594,1,0.3829264259962819,1,1,1,1,1,1,6.0
2020-07-13,32.189998626708984,31.31150016784668,0.125,0.015000000596046448,0.1730000078678131,276.58971939086916,1,0.34670950802001954,0,0,1,1,1,1,4.0
2020-07-14,29.520000457763672,31.067500114440918,0.13300000131130219,0.030000001192092896,0.14900000393390656,276.71153839111327,1,0.35191101358910415,1,1,1,1,1,1,6.0
2020-07-15,27.760000228881836,30.772000217437743,0.125,0.054999999701976776,0.1599999964237213,276.8541590881348,1,0.361676392164197,1,1,1,1,1,1,6.0
2020-07-16,28.0,30.49850015640259,0.10300000011920929,0.005000002682209015,0.1720000058412552,276.9856558227539,1,0.35907067517433466,1,1,1,1,1,1,6.0
2020-07-17,25.68000030517578,30.13550024032593,0.10499999672174454,0.01199999451637268,0.1770000085234642,277.1374971008301,1,0.359089152463973,1,1,1,1,1,1,6.0
2020-07-20,24.459999084472656,29.602500247955323,0.10499999672174454,0.01199999451637268,0.17999999970197678,277.32489486694334,1,0.40796461193543077,1,1,1,1,1,1,6.0
2020-07-21,24.84000015258789,29.256000232696532,0.10999999940395355,0.009999997913837433,0.16099999845027924,277.50474731445314,1,0.3822928164522308,1,1,1,1,1,1,6.0
2020-07-22,24.31999969482422,28.903500175476076,0.10000000149011612,0.006999999284744263,0.16899999231100082,277.6752703857422,1,0.378143349684138,1,1,1,1,1,1,6.0
2020-07-23,26.079999923706055,28.515500164031984,0.10300000011920929,0.017999999225139618,0.16300000250339508,277.8335639953613,1,0.3327927565480877,1,1,1,1,1,1,6.0
2020-07-24,25.84000015258789,28.19650011062622,0.09799999743700027,0.007999993860721588,0.1759999915957451,278.0029441833496,1,0.33277118700529784,1,1,1,1,1,1,6.0
2020-07-27,24.739999771118164,27.697000122070314,0.09300000220537186,0.00299999862909317,0.19199999421834946,278.1706675720215,1,0.34272888148988345,1,1,1,1,1,1,6.0
2020-07-28,25.440000534057617,27.380000114440918,0.10300000011920929,0.009999997913837433,0.16300000250339508,278.3199700927734,1,0.3302063609004595,1,1,1,1,1,1,6.0
2020-07-29,24.100000381469727,27.063500118255615,0.09000000357627869,0.0,0.1629999876022339,278.4736846923828,1,0.3513707438658549,1,1,1,1,1,1,6.0
2020-07-30,24.760000228881836,26.870500087738037,0.08500000089406967,-0.02499999850988388,0.14500000327825546,278.623544921875,1,0.37749701415359826,1,1,1,1,1,1,6.0
2020-07-31,24.459999084472656,26.70950002670288,0.08299999684095383,-0.025000005960464478,0.13200000673532486,278.77190032958987,1,0.40908384355036964,1,1,1,1,1,1,6.0
2020-08-03,24.280000686645508,26.526500034332276,0.07800000160932541,-0.016999997198581696,0.1469999924302101,278.9329182434082,1,0.4494600346183444,1,1,1,1,1,1,6.0
2020-08-04,23.760000228881836,26.243000030517578,0.09000000357627869,-0.004999995231628418,0.10499998927116394,279.0957971191406,1,0.5081301696325224,1,1,1,1,1,1,6.0
2020-08-05,22.989999771118164,25.988500022888182,0.0949999988079071,-0.009999997913837433,0.12299999594688416,279.27409606933594,1,0.4909956580305612,1,1,1,1,1,1,6.0
2020-08-06,22.649999618530273,25.657999992370605,0.08799999952316284,-0.03500000387430191,0.12600000202655792,279.4534588623047,1,0.5026258642820931,1,1,1,1,1,1,6.0
2020-08-07,22.209999084472656,25.403999900817873,0.08799999952316284,-0.027000002562999725,0.14100000262260437,279.63838607788085,1,0.4536451456824382,1,1,1,1,1,1,6.0
2020-08-10,22.1299991607666,24.90099992752075,0.08799999952316284,-0.016999997198581696,0.1459999978542328,279.82397308349607,1,0.46117061093368217,1,1,1,1,1,1,6.0
2020-08-11,24.030000686645508,24.626499938964844,0.10000000149011612,-0.00299999862909317,0.19100000709295273,279.99454483032224,1,0.450135290693658,1,1,1,1,1,1,6.0
2020-08-12,22.280000686645508,24.352499961853027,0.10000000149011612,-0.004999995231628418,0.19600000232458115,280.1809439086914,1,0.45472888764131336,1,1,1,1,1,1,6.0
2020-08-13,22.1299991607666,24.058999919891356,0.09000000357627869,-0.02799999713897705,0.2279999852180481,280.35679763793945,1,0.5029628545712277,1,1,1,1,1,1,6.0
2020-08-14,22.049999237060547,23.877499866485596,0.08799999952316284,-0.030000001192092896,0.210999995470047,280.5331069946289,1,0.5029237153172164,1,1,1,1,1,1,6.0
2020-08-17,21.350000381469727,23.72199993133545,0.08500000089406967,-0.02499999850988388,0.19999999552965164,280.71012649536135,1,0.4963574084886051,1,1,1,1,1,1,6.0
2020-08-18,21.510000228881836,23.555499935150145,0.10000000149011612,-0.009999997913837433,0.17900001257658005,280.89419921875,1,0.4871078428270377,1,1,1,1,1,1,6.0
2020-08-19,22.540000915527344,23.466499996185302,0.0949999988079071,-0.023000001907348633,0.18200001120567322,281.05898513793943,1,0.48863773197517424,1,1,1,1,1,1,6.0
2020-08-20,22.719999313354492,23.298499965667723,0.08799999952316284,-0.04700000584125519,0.18000000715255737,281.2230256652832,1,0.4960057667601101,1,1,1,1,1,1,6.0
2020-08-21,22.540000915527344,23.133500003814696,0.08799999952316284,-0.04999999701976776,0.18400001525878906,281.3941523742676,1,0.5112604232484952,1,1,1,1,1,1,6.0
2020-08-24,22.3700008392334,23.01500005722046,0.08500000089406967,-0.043000005185604095,0.19500000029802322,281.58084121704104,1,0.5703929278025552,1,1,1,1,1,1,6.0
2020-08-25,22.030000686645508,22.844500064849854,0.0949999988079071,-0.03300000727176666,0.19699999690055847,281.7681588745117,1,0.5591898056326001,1,1,1,1,1,1,6.0
2020-08-26,23.270000457763672,22.803000068664552,0.09300000220537186,-0.05199999362230301,0.19699998944997787,281.967947845459,1,0.5958285806948234,1,0,1,1,1,1,5.0
2020-08-27,24.469999313354492,22.788500022888183,0.0949999988079071,-0.05300000309944153,0.2150000035762787,282.17392822265623,1,0.5851826335847534,1,0,1,1,1,1,5.0
2020-08-28,22.959999084472656,22.713500022888184,0.0949999988079071,-0.04500000178813934,0.18000000715255737,282.3873393249512,1,0.5692494533046997,1,0,1,1,1,1,5.0
2020-08-31,26.40999984741211,22.819999980926514,0.0949999988079071,-0.04999999701976776,0.16899999976158142,282.5944334411621,1,0.5856523892965904,1,0,1,1,1,1,5.0
2020-09-01,26.1200008392334,22.938000011444093,0.10000000149011612,-0.05299999564886093,0.1549999937415123,282.8146697998047,1,0.62856504696986,1,0,1,1,1,1,5.0
2020-09-02,26.56999969482422,23.117000007629393,0.10000000149011612,-0.0650000050663948,0.15600001066923141,283.04826416015624,1,0.6205914672404791,1,0,1,1,1,1,5.0
2020-09-03,33.599998474121094,23.664499950408935,0.10000000149011612,-0.0650000050663948,0.13700000196695328,283.2239842224121,1,0.5107523489738699,0,0,1,1,1,1,4.0
2020-09-04,30.75,24.091499996185302,0.10300000011920929,-0.04999999701976776,0.20099999010562897,283.38709533691406,1,0.49209740097591514,0,0,1,1,1,1,4.0
2020-09-08,31.459999084472656,24.557999992370604,0.1080000028014183,-0.04200000315904617,0.1640000119805336,283.5122708129883,1,0.42335338235066655,0,0,1,1,1,1,4.0
2020-09-09,28.809999465942383,24.79699993133545,0.10499999672174454,-0.05000000447034836,0.17400001734495163,283.670096282959,1,0.469392565123413,1,0,1,1,1,1,5.0
2020-09-10,29.709999084472656,25.168499851226805,0.10300000011920929,-0.056999996304512024,0.16300000250339508,283.7975473022461,1,0.4267017867605267,1,0,1,1,1,1,5.0
2020-09-11,26.8700008392334,25.405499935150146,0.10300000011920929,-0.062000006437301636,0.14999999105930328,283.9148252868652,1,0.4109353215556635,1,0,1,1,1,1,5.0
2020-09-14,25.850000381469727,25.595499992370605,0.10000000149011612,-0.03999999910593033,0.16300000995397568,284.04918716430666,1,0.4406510246973292,1,0,1,1,1,1,5.0
2020-09-15,25.59000015258789,25.807499980926515,0.10000000149011612,-0.043000005185604095,0.16899999231100082,284.185076751709,1,0.4676256390969835,1,1,1,1,1,1,6.0
2020-09-16,26.040000915527344,26.03400001525879,0.10000000149011612,-0.03999999910593033,0.17399998754262924,284.32005432128904,1,0.43732363752116843,1,0,1,1,1,1,5.0
2020-09-17,26.459999084472656,26.229999923706053,0.08500000089406967,-0.054999999701976776,0.18599999696016312,284.45341552734374,1,0.4154581504316963,1,0,1,1,1,1,5.0
2020-09-18,25.829999923706055,26.385499954223633,0.08299999684095383,-0.0520000085234642,0.19600001722574234,284.57843063354494,1,0.39507364387103583,1,1,1,1,1,1,6.0
2020-09-21,27.780000686645508,26.64749994277954,0.07999999821186066,-0.04999999701976776,0.18800000846385956,284.6777049255371,1,0.41337075895208275,1,0,1,1,1,1,5.0
2020-09-22,26.860000610351562,26.87199993133545,0.08799999952316284,-0.04500000178813934,0.171999990940094,284.7898667907715,1,0.4389953246098144,1,1,1,1,1,1,6.0
2020-09-23,28.579999923706055,27.199499893188477,0.08799999952316284,-0.03700000047683716,0.18299999833106995,284.85356643676755,1,0.4138331308911909,1,0,1,1,1,1,5.0
2020-09-24,28.510000228881836,27.461499881744384,0.09300000220537186,-0.04200000315904617,0.18200000375509262,284.9257536315918,1,0.40464947536379436,1,0,1,1,1,1,5.0
2020-09-25,26.3799991607666,27.55699987411499,0.09000000357627869,-0.03999999165534973,0.1769999861717224,285.02377304077146,1,0.44261772306830216,1,1,1,1,1,1,6.0
2020-09-28,26.190000534057617,27.71849994659424,0.08799999952316284,-0.04500000178813934,0.17800000309944153,285.1430522155762,1,0.4910820804921243,1,1,1,1,1,1,6.0
2020-09-29,26.270000457763672,27.711499977111817,0.08500000089406967,-0.043000005185604095,0.16499999910593033,285.241573638916,1,0.47036423950979245,1,1,1,1,1,1,6.0
2020-09-30,26.3700008392334,27.723999977111816,0.08500000089406967,-0.054999999701976776,0.18700001388788223,285.3509112548828,1,0.49260943082178477,1,1,1,1,1,1,6.0
2020-10-01,26.700000762939453,27.73050003051758,0.08299999684095383,-0.0520000085234642,0.18900001794099808,285.46030136108396,1,0.5428289190825144,1,1,1,1,1,1,6.0
2020-10-02,27.6299991607666,27.432000064849852,0.08500000089406967,-0.03800000250339508,0.19999999552965164,285.55454147338867,1,0.4831497027230771,1,0,1,1,1,1,5.0
2020-10-05,27.959999084472656,27.292500019073486,0.08500000089406967,-0.034999996423721313,0.23900000005960464,285.6761293029785,1,0.4927971570337002,1,0,1,1,1,1,5.0
2020-10-06,29.479999542236328,27.19350004196167,0.08799999952316284,-0.03700000047683716,0.22800001502037048,285.7693733215332,1,0.47059452265738133,1,0,1,1,1,1,5.0
